id,target,hasNum,hasLink,hasUser,hasHashtag,exclamacion,interrogacion,mayusculas,longitud,negativity,sigmoidic_negativity,neg_to_label,continent_cat_codes,continent_Africa,continent_Asia,continent_Europe,continent_EuropeEurope,continent_North America,continent_Oceania,continent_Other,continent_South America,country_cat_codes,country_Argentina,country_Australia,country_Canada,country_England,country_India,country_Nigeria,country_Other,country_Turkey,country_United Kingdom,country_United States,city_cat_codes,city_California,city_Chicago,city_Florida,city_London,city_Los Angeles,city_New York,city_Of,city_Other,city_Texas,city_Washington,prediccion_T5
8589,0,0,0,0,0,0,4,1,31,0.6167224080267559,5.459750525331006e-08,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8591,0,1,1,0,0,0,0,24,61,14.768722094611904,0.07100995757699724,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0
8595,1,1,1,0,0,0,0,6,78,22.277122112667694,0.9928758988232992,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8596,0,0,0,0,0,0,0,5,156,45.96094604510149,0.9999999999996284,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8598,1,1,1,0,0,0,0,41,101,21.889082000321327,0.9895337906216372,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8599,0,0,0,1,0,0,1,3,166,61.73599374583579,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8606,1,1,1,0,1,0,0,9,100,19.710930127705073,0.914583550612746,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
8607,0,1,1,0,1,0,0,6,132,13.58313828003082,0.022823831506177925,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8608,0,0,1,0,1,0,7,12,134,36.32885224000438,0.9999999943343956,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8609,1,1,1,0,1,0,0,12,133,10.570550219386512,0.0011470091677039686,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8610,0,1,1,0,0,0,0,20,164,17.330113919342434,0.4975284999648295,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8612,0,1,0,1,0,0,0,8,110,12.743525491480858,0.00998659778020292,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8613,0,1,1,0,0,1,0,35,134,10.067818350868874,0.0006941128497354378,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8615,1,1,0,0,1,0,2,21,127,51.65193939496326,0.9999999999999988,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8618,0,1,1,0,0,0,0,71,110,88.73397804555051,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8620,1,1,0,0,1,0,6,7,116,46.72655067463634,0.9999999999998272,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8621,0,0,1,0,1,1,0,7,97,7.120054601127273,3.6434958913972183e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8622,0,1,1,0,1,0,0,7,130,12.685175703518114,0.009425892138848408,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8623,1,0,1,0,1,0,7,16,132,59.57601436487497,1.0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8624,0,0,0,1,0,0,2,11,159,20.24826311850557,0.9482534040184806,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8625,1,1,0,0,1,0,2,21,127,51.65193939496326,0.9999999999999988,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8627,0,1,1,0,0,0,0,9,96,8.439948930976664,0.00013636336390755914,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
8628,0,1,1,0,0,0,1,19,166,65.23753321782904,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8631,1,1,1,1,1,0,0,18,133,18.89298337187601,0.8253442058245738,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
8633,1,1,1,0,1,0,0,15,126,15.57954550157508,0.1467334262217647,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8635,0,1,1,1,0,0,0,16,125,11.208592320371158,0.0021688052477197017,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8636,1,0,1,0,0,0,0,9,94,28.081906072575496,0.9999783807771446,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8637,0,1,1,0,0,0,0,27,150,56.49878389856166,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8638,1,0,0,0,0,0,0,10,150,148.36313422113295,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8639,0,1,1,0,0,0,0,12,92,15.247368930611165,0.10981510803356724,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8640,1,1,0,0,1,0,2,17,87,17.834890003913568,0.6212577138347926,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8642,0,1,1,0,0,1,0,17,154,31.32910785926013,0.9999991593653544,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8643,1,0,1,0,1,0,0,10,140,19.539383668170487,0.9001941504243014,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8644,0,0,0,0,0,0,0,8,165,71.56713822413795,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8646,0,0,1,0,0,0,0,5,119,22.823279008141032,0.9958615173913072,1,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8647,1,1,1,0,1,0,0,18,155,67.0501861893499,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8648,1,1,1,0,0,0,1,5,92,17.859804685181906,0.6271020940422457,1,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8650,1,1,1,0,0,0,0,13,98,28.56864610067484,0.9999867121355764,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8651,1,1,1,0,0,0,0,4,95,18.302115041280846,0.7235450717232668,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8653,0,0,0,1,0,0,0,5,131,20.536344019713574,0.9606964641637462,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8654,1,1,1,0,0,0,0,9,80,26.544263935072927,0.9998994006276624,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1
8655,1,1,1,1,1,0,0,21,167,41.23490043672942,0.9999999999580652,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8656,1,1,0,0,0,0,0,12,97,25.61167936281304,0.9997444097510229,1,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8657,1,1,1,0,1,0,0,14,132,63.1815491336749,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8658,0,0,0,0,1,0,0,8,164,69.46286223717446,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8659,0,1,1,0,0,1,0,14,100,12.550237169494588,0.008245869380896876,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8660,0,1,1,1,1,0,0,15,160,14.10761700899194,0.03796511537354892,0,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0
8661,1,1,1,0,0,0,0,14,91,20.631625862385725,0.9641404086037196,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8662,1,1,1,0,1,0,7,23,167,19.636929741666588,0.9086224421091572,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8663,1,1,1,0,0,0,0,9,139,22.355498109122628,0.9934093976132496,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8664,1,1,1,0,0,0,0,10,92,8.16185634220868,0.00010326139959449561,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8665,1,1,1,0,1,1,0,45,167,28.710156806817785,0.9999884655037806,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8667,1,1,1,0,0,0,0,16,106,25.84521125263331,0.9997976301598868,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8668,1,1,1,0,1,0,0,13,90,15.148310478129494,0.10049925908796913,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8669,1,1,1,0,0,0,0,11,105,13.531098403679724,0.02169156334271513,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8670,0,0,0,0,0,0,0,0,81,32.34974863788493,0.9999996970654136,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8673,1,0,0,0,0,0,4,2,50,7.895028253829253,7.907997867888391e-05,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,1
8674,1,1,1,0,1,0,0,11,133,21.027270156179235,0.9755714329498288,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8676,1,0,1,0,0,0,0,18,164,113.25508859444905,1.0,1,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8677,0,1,1,1,1,1,0,21,159,23.1997045463983,0.9971560250444196,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8680,1,1,1,0,0,0,0,13,162,114.4556077928077,1.0,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
8681,0,0,0,1,0,0,0,4,108,30.830183903490873,0.9999986155190972,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
8683,1,1,1,1,0,0,0,9,98,32.338400495456355,0.9999996936080896,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8684,1,1,1,0,0,0,0,10,96,24.47730430519763,0.9992057393542948,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8685,0,0,1,0,0,0,5,9,163,27.26084845355836,0.9999508629680118,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8686,1,1,0,0,0,0,0,5,95,32.136157007795674,0.9999996249315832,1,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8688,0,1,1,0,0,0,2,5,78,11.925667489120405,0.004432573503215965,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8689,1,1,0,0,1,0,0,14,160,98.88596744636615,1.0,1,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8690,1,0,0,0,0,1,1,2,43,7.3963812048351425,4.803086047037829e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8691,1,1,1,0,1,0,0,12,119,43.813432254318215,0.9999999999968175,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8692,0,1,1,0,0,0,1,15,138,15.420750222604926,0.12794524924128514,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8693,1,1,1,0,0,0,0,14,100,34.862863584389274,0.9999999754575999,1,7,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8694,0,1,1,0,0,0,1,10,118,9.962483105437345,0.000624760706891917,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8695,0,0,0,0,0,0,0,16,172,52.377118071527526,0.9999999999999992,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8696,0,0,0,1,0,0,0,2,138,42.183093324672726,0.9999999999837528,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8697,0,0,1,0,1,0,0,15,135,24.163611329966887,0.9989133965232856,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8698,1,1,0,0,0,0,0,5,162,133.07583923848247,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8699,0,1,1,0,1,0,0,7,102,10.722187763453977,0.0013345679188717366,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1
8700,0,0,0,1,0,0,0,5,146,19.824204509140344,0.9230270521236692,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8702,0,1,0,0,0,0,0,2,138,91.49241615300707,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8704,1,1,0,0,0,0,0,4,105,97.59819688265392,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8705,0,0,0,0,0,0,0,6,100,1.087440013860366,8.741839795166902e-08,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8706,0,1,0,0,0,0,1,2,139,84.52817820738393,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8708,0,0,0,0,0,0,0,1,76,12.20148150163349,0.005832160684079284,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8709,0,1,1,0,0,2,0,15,128,12.498439331226445,0.007832884924018995,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8710,1,0,0,1,0,0,0,5,91,43.33874525687099,0.9999999999948844,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8711,0,0,0,0,0,0,0,1,44,7.500301548235165,5.3290539187301035e-05,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8712,0,0,0,1,0,0,0,11,113,10.853228841642597,0.0015211426864533894,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8714,0,1,0,0,0,0,0,2,138,91.49241615300707,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8715,0,0,0,0,0,0,0,4,107,24.579622819096517,0.9992829321877804,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8717,0,0,0,0,0,0,0,7,94,13.52234533192599,0.021506589666343338,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8718,0,0,0,0,1,0,0,12,147,42.03842565178953,0.9999999999812236,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8720,0,0,0,1,1,0,0,8,118,37.419029116996406,0.9999999980954672,1,7,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8721,1,1,1,0,0,0,1,13,130,15.908014221854124,0.19278946554925624,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8722,0,1,1,0,0,0,0,34,155,13.802785855629557,0.028271721701853818,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8723,0,0,0,1,1,0,0,9,87,4.4257324656082435,2.46265629207551e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8724,0,1,1,0,0,0,0,8,84,9.636205898585064,0.00045090895517805457,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8726,0,0,0,0,0,0,0,12,145,11.946758171409304,0.0045266246417376785,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8727,0,1,0,0,0,0,0,3,139,84.59334907115861,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8728,0,0,0,0,0,0,2,10,181,86.00056190485924,1.0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8729,0,0,0,0,0,0,0,3,118,15.419263738534429,0.12777948609741366,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8732,0,1,1,0,0,0,6,9,140,29.009828041962013,0.9999914521997584,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8733,0,0,0,0,0,0,0,7,146,40.167442936937135,0.9999999998780541,1,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
8734,0,1,1,0,0,0,2,17,140,19.1804926649188,0.8630069636172262,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8735,1,1,0,0,0,0,0,3,138,91.49241615300707,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8736,0,0,0,0,0,0,0,56,79,292.68873697434987,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8737,0,0,0,1,0,0,2,2,51,2.1660711525961744,2.570669951588305e-07,0,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
8738,1,0,0,0,1,0,1,6,127,63.28419932218871,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8739,1,1,0,0,0,0,0,4,140,103.97910532462922,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8740,0,0,0,0,0,0,0,1,61,10.049698157475577,0.0006816571547852673,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8741,0,1,1,0,0,0,1,9,126,10.61286910923602,0.0011965317216869732,0,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0
8742,0,0,0,0,0,0,6,2,89,27.091591232811613,0.9999418014101612,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8743,0,1,1,0,1,1,0,15,110,2.3734755372037792,3.1631579246968035e-07,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8744,0,1,0,1,0,0,0,8,152,26.71474533626776,0.9999151673590619,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8745,0,0,0,1,0,1,0,1,42,1.3568639132019096,1.1444903739951329e-07,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8746,0,1,1,1,0,0,0,11,60,1.4211414387537369,1.220471143832683e-07,0,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
8747,1,1,1,0,1,0,0,14,117,34.23231289695927,0.999999953893548,1,2,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8750,0,1,0,1,0,0,0,16,107,8.759745430338112,0.00018774191530556108,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8751,0,1,1,0,0,0,0,6,47,0.1917487783385404,3.569514123237945e-08,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8752,0,0,1,0,0,0,0,8,170,40.158906592521575,0.9999999998770086,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8753,0,1,1,0,0,0,2,12,144,37.69125084264926,0.9999999985493452,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
8754,0,1,1,0,0,0,0,63,144,53.5918954783504,0.9999999999999998,1,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0
8755,0,1,1,1,1,3,0,9,100,11.799850163595885,0.003910585826087457,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8757,0,1,1,0,1,0,1,34,92,22.353538870271713,0.9933965577422952,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8758,0,0,0,1,0,0,12,9,142,15.844372298701606,0.18307854234091256,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8759,0,1,1,0,0,0,0,7,73,1.9789049644777168,2.131871862006076e-07,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8760,0,1,0,0,0,0,0,8,162,50.539870480127966,0.9999999999999962,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8761,1,0,0,0,0,0,0,4,124,84.76430117344744,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8762,1,1,0,1,0,1,0,4,161,184.03645714479825,1.0,1,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1
8763,0,1,1,0,0,0,0,8,94,9.9298554671425,0.0006047173294886577,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8766,0,0,0,0,0,0,7,5,72,5.274877614424254,5.7568037464928905e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
8767,0,0,0,1,0,0,3,14,79,5.232547305208182,5.51820344776809e-06,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
